ID1,timepoint,time,datetime,well,sample,OD750
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F02,Sample X89,0.736
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F03,Sample X90,0.232
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F04,Sample X91,0.358
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F05,Sample X92,1.417
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F06,Sample X93,0.457
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F07,Sample X94,0.129
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F08,Sample X95,1.237
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F09,Sample X96,1.655
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F10,Sample X97,0.763
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F11,Sample X98,0.911
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F12,Sample X99,0.378
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F13,Sample X100,0.420
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F14,Sample X101,1.028
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F15,Sample X102,0.460
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F16,Sample X103,0.144
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F17,Sample X104,0.138
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F18,Sample X105,0.694
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F19,Sample X106,0.545
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F20,Sample X107,0.209
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F21,Sample X108,0.868
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F22,Sample X109,0.266
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,F23,Sample X110,0.382
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G02,Sample X111,0.154
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G03,Sample X112,0.293
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G04,Sample X113,0.128
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G05,Sample X114,0.494
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G06,Sample X115,0.451
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G07,Sample X116,0.439
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G08,Sample X117,0.241
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G09,Sample X118,0.299
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G10,Sample X119,0.395
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G11,Sample X120,0.266
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G12,Sample X121,0.227
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G13,Sample X122,0.224
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G14,Sample X123,0.367
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G15,Sample X124,0.254
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G16,Sample X125,0.523
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G17,Sample X126,0.503
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G18,Sample X127,0.334
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G19,Sample X128,0.547
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G20,Sample X129,0.167
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G21,Sample X130,0.314
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G22,Sample X131,0.405
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,G23,Sample X132,0.460
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H02,Sample X133,0.199
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H03,Sample X134,0.199
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H04,Sample X135,0.224
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H05,Sample X136,0.234
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H06,Sample X137,1.347
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H07,Sample X138,0.267
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H08,Sample X139,0.189
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H09,Sample X140,0.895
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H10,Sample X141,0.476
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H11,Sample X142,0.506
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H12,Sample X143,0.601
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H13,Sample X144,0.881
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H14,Sample X145,0.868
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H15,Sample X146,0.186
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H16,Sample X147,0.247
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H17,Sample X148,0.877
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H18,Sample X149,0.204
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H19,Sample X150,0.593
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H20,Sample X151,0.225
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H21,Sample X152,0.276
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H22,Sample X153,0.560
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,H23,Sample X154,0.229
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I02,Sample X155,0.354
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I03,Sample X156,1.473
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I04,Sample X157,0.523
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I05,Sample X158,0.520
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I06,Sample X159,0.567
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I07,Sample X160,0.525
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I08,Sample X161,1.439
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I09,Sample X162,0.491
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I10,Sample X163,2.229
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I11,Sample X164,0.380
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I12,Sample X165,1.416
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I13,Sample X166,0.467
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I14,Sample X167,0.676
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I15,Sample X168,0.921
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I16,Sample X169,2.465
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I17,Sample X170,0.541
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I18,Sample X171,0.617
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I19,Sample X172,0.692
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I20,Sample X173,1.407
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I21,Sample X174,0.327
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I22,Sample X175,1.335
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,I23,Sample X176,0.376
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J02,Sample X177,0.486
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J03,Sample X178,0.831
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J04,Sample X179,0.495
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J05,Sample X180,0.235
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J06,Sample X181,0.521
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J07,Sample X182,0.916
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J08,Sample X183,0.233
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J09,Sample X184,0.584
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J10,Sample X185,0.298
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J11,Sample X186,0.210
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J12,Sample X187,0.290
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J13,Sample X188,1.408
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J14,Sample X189,1.131
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J15,Sample X190,0.223
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J16,Sample X191,1.027
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J17,Sample X192,0.480
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J18,Sample X193,0.616
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J19,Sample X194,0.826
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J20,Sample X195,0.586
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J21,Sample X196,0.834
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J22,Sample X197,0.513
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,J23,Sample X198,0.549
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K02,Sample X199,0.741
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K03,Sample X200,0.861
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K04,Sample X201,0.405
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K05,Sample X202,0.184
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K06,Sample X203,1.216
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K07,Sample X204,0.858
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K08,Sample X205,0.493
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K09,Sample X206,0.473
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K10,Sample X207,0.168
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K11,Sample X208,1.918
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K12,Sample X209,0.431
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K13,Sample X210,0.167
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K14,Sample X211,1.482
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K15,Sample X212,0.434
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K16,Sample X213,0.231
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K17,Sample X214,0.308
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K18,Sample X215,0.978
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K19,Sample X216,0.464
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K20,Sample X217,0.481
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K21,Sample X218,0.490
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K22,Sample X219,0.223
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,K23,Sample X220,1.271
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L02,Sample X221,0.389
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L03,Sample X222,0.131
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L04,Sample X223,0.126
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L05,Sample X224,1.388
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L06,Sample X225,0.384
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L07,Sample X226,1.401
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L08,Sample X227,0.171
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L09,Sample X228,1.850
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L10,Sample X229,0.186
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L11,Sample X230,0.190
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L12,Sample X231,0.596
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L13,Sample X232,0.211
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L14,Sample X233,0.793
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L15,Sample X234,0.165
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L16,Sample X235,0.832
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L17,Sample X236,1.575
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L18,Sample X237,0.344
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L19,Sample X238,0.838
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L20,Sample X239,0.165
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L21,Sample X240,0.521
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L22,Sample X241,0.318
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,L23,Sample X242,0.321
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M02,Sample X243,1.374
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M03,Sample X244,0.763
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M04,Sample X245,0.552
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M05,Sample X246,1.666
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M06,Sample X247,1.555
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M07,Sample X248,1.142
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M08,Sample X249,0.364
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M09,Sample X250,0.135
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M10,Sample X251,0.836
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M11,Sample X252,0.752
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M12,Sample X253,0.173
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M13,Sample X254,0.174
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M14,Sample X255,0.507
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M15,Sample X256,0.252
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M16,Sample X257,1.153
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M17,Sample X258,0.519
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M18,Sample X259,0.400
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M19,Sample X260,0.538
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M20,Sample X261,0.504
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M21,Sample X262,0.482
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M22,Sample X263,0.166
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,M23,Sample X264,0.526
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N02,Sample X265,0.204
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N03,Sample X266,0.991
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N04,Sample X267,0.450
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N05,Sample X268,0.476
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N06,Sample X269,0.144
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N07,Sample X270,0.498
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N08,Sample X271,1.658
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N09,Sample X272,0.142
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N10,Sample X273,0.609
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N11,Sample X274,0.340
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N12,Sample X275,0.176
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N13,Sample X276,0.541
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N14,Sample X277,0.235
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N15,Sample X278,0.506
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N16,Sample X279,0.416
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N17,Sample X280,0.680
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N18,Sample X281,0.207
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N19,Sample X282,0.224
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N20,Sample X283,0.595
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N21,Sample X284,1.110
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N22,Sample X285,0.532
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,N23,Sample X286,0.517
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O02,Sample X287,0.385
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O03,Sample X288,0.454
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O04,Sample X289,0.768
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O05,Sample X290,0.591
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O06,Sample X291,0.892
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O07,Sample X292,0.199
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O08,Sample X293,1.422
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O09,Sample X294,0.902
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O10,Sample X295,0.267
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O11,Sample X296,0.213
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O12,Sample X297,1.713
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O13,Sample X298,0.527
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O14,Sample X299,0.240
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O15,Sample X300,0.469
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O16,Sample X301,0.643
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O17,Sample X302,0.211
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O18,Sample X303,0.585
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O19,Sample X304,0.445
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O20,Sample X305,0.281
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O21,Sample X306,1.638
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O22,Sample X307,0.333
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29,O23,Sample X308,0.644
cytomatIncubator510,T1,2022-08-04 17-04-29,2022-08-04 17:04:29
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B02,Sample X1,1.021
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B03,Sample X2,0.186
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B04,Sample X3,1.480
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B05,Sample X4,1.517
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B06,Sample X5,0.449
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B07,Sample X6,0.771
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B08,Sample X7,0.591
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B09,Sample X8,0.447
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B10,Sample X9,1.616
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B11,Sample X10,0.819
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B12,Sample X11,2.075
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B13,Sample X12,0.402
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B14,Sample X13,1.209
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B15,Sample X14,1.184
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B16,Sample X15,0.095
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B17,Sample X16,0.089
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B18,Sample X17,1.324
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B19,Sample X18,0.787
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B20,Sample X19,0.106
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B21,Sample X20,0.119
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B22,Sample X21,0.126
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,B23,Sample X22,0.913
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C02,Sample X23,0.900
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C03,Sample X24,0.477
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C04,Sample X25,0.184
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C05,Sample X26,1.186
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C06,Sample X27,0.159
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C07,Sample X28,2.528
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C08,Sample X29,1.199
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C09,Sample X30,0.331
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C10,Sample X31,0.096
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C11,Sample X32,0.229
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C12,Sample X33,0.185
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C13,Sample X34,2.856
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C14,Sample X35,0.091
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C15,Sample X36,2.271
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C16,Sample X37,2.161
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C17,Sample X38,0.117
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C18,Sample X39,2.339
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C19,Sample X40,1.756
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C20,Sample X41,0.099
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C21,Sample X42,1.054
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C22,Sample X43,2.423
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,C23,Sample X44,1.116
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,D02,Sample X45,0.105
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,D03,Sample X46,0.668
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,D04,Sample X47,2.129
cytomatIncubator510,T2,2022-08-05 16-28-58,2022-08-05 16:28:58,D05,Sample X48,0.208
